topic_id,rank,keyword,weight
212,1,ad,0.036604
212,2,advertisers,0.034169
212,3,advertising,0.032256
212,4,bidding,0.028654
212,5,ads,0.026789
212,6,ad text,0.017838
212,7,online,0.014263
212,8,sponsored,0.012651
212,9,customers,0.011682
212,10,campaigns,0.011211
213,1,political,0.056283
213,2,news,0.035061
213,3,media,0.031045
213,4,media bias,0.025516
213,5,bias,0.018433
213,6,polarization,0.016305
213,7,news articles,0.014556
213,8,ideology,0.014108
213,9,articles,0.013741
213,10,news media,0.011367
214,1,dialogue,0.038601
214,2,multimodal,0.027232
214,3,multimodal dialogue,0.024188
214,4,visual,0.017488
214,5,dialogues,0.015266
214,6,videogrounded,0.014898
214,7,visual dialogue,0.012627
214,8,simmc,0.011213
214,9,dialog,0.010403
214,10,visual contexts,0.010194
215,1,students,0.056888
215,2,knowledge tracing,0.041067
215,3,student,0.039726
215,4,tracing,0.038467
215,5,kt,0.01909
215,6,knowledge,0.018035
215,7,students knowledge,0.014027
215,8,tutoring,0.013646
215,9,hint,0.011711
215,10,personalized,0.011338
216,1,building,0.042073
216,2,buildings,0.023681
216,3,building segmentation,0.015242
216,4,satellite,0.014218
216,5,segmentation,0.013517
216,6,3d building,0.012552
216,7,roof,0.012178
216,8,imagery,0.011771
216,9,construction,0.011714
216,10,semantic segmentation,0.009867
217,1,kbqa,0.036243
217,2,question,0.034053
217,3,answering,0.029979
217,4,question answering,0.027877
217,5,sparql,0.026466
217,6,knowledge base,0.025473
217,7,questions,0.020632
217,8,base,0.020455
217,9,knowledge,0.018604
217,10,answer,0.017304
218,1,radar,0.116673
218,2,radar data,0.028814
218,3,fusion,0.021608
218,4,sensor,0.020081
218,5,mmwave,0.016687
218,6,camera,0.015117
218,7,mmwave radar,0.015083
218,8,object,0.01446
218,9,object detection,0.014289
218,10,sensors,0.01246
219,1,frame,0.040279
219,2,interpolation,0.038759
219,3,frame interpolation,0.038644
219,4,video,0.035908
219,5,frames,0.029952
219,6,video frame,0.028313
219,7,motion,0.021072
219,8,video inpainting,0.017242
219,9,flow,0.017212
219,10,inpainting,0.013941
220,1,object detection,0.028799
220,2,object,0.025745
220,3,detector,0.023431
220,4,detection,0.019136
220,5,detectors,0.018242
220,6,ssod,0.017005
220,7,semisupervised object,0.013172
220,8,boxes,0.01077
220,9,coco,0.010539
220,10,annotations,0.00996
221,1,gait,0.140394
221,2,gait recognition,0.082854
221,3,recognition,0.026474
221,4,walking,0.023392
221,5,recognition methods,0.013703
221,6,biometric,0.013126
221,7,silhouettes,0.009765
221,8,grew,0.009764
221,9,identification,0.008613
221,10,gait analysis,0.008063
222,1,object detection,0.020465
222,2,object,0.018405
222,3,semantic segmentation,0.016089
222,4,backbone,0.014933
222,5,segmentation,0.014522
222,6,miou,0.014064
222,7,transformer,0.013553
222,8,pyramid,0.013385
222,9,multiscale,0.013254
222,10,detectors,0.012344
223,1,iot,0.047472
223,2,things,0.016843
223,3,devices,0.016506
223,4,wireless,0.014858
223,5,fingerprinting,0.013894
223,6,internet,0.013654
223,7,services,0.0134
223,8,ioe,0.01293
223,9,internet things,0.012602
223,10,things iot,0.011874
224,1,longtailed,0.08716
224,2,longtailed recognition,0.027137
224,3,tail,0.023399
224,4,classes,0.021174
224,5,balanced,0.019725
224,6,tail classes,0.019605
224,7,recognition,0.016227
224,8,visual recognition,0.014935
224,9,longtailed classification,0.013595
224,10,imbalanced,0.011724
225,1,treatment,0.027253
225,2,rl,0.017757
225,3,reinforcement learning,0.013902
225,4,reinforcement,0.013708
225,5,health,0.012424
225,6,epidemic,0.012111
225,7,sepsis,0.011996
225,8,patients,0.010857
225,9,personalized,0.009945
225,10,optimal,0.009498
226,1,stereo,0.073903
226,2,stereo matching,0.055748
226,3,matching,0.037382
226,4,disparity,0.032765
226,5,cost volume,0.022103
226,6,volume,0.019188
226,7,cost,0.017873
226,8,depth,0.014632
226,9,mvs,0.011233
226,10,matching networks,0.010455
227,1,attack,0.03835
227,2,attacks,0.028367
227,3,graph,0.027829
227,4,gnns,0.027027
227,5,node,0.025417
227,6,nodes,0.020032
227,7,adversarial attacks,0.019038
227,8,adversarial,0.01889
227,9,injection,0.016217
227,10,graph neural,0.014111
228,1,defect,0.040547
228,2,inspection,0.037872
228,3,defect detection,0.020035
228,4,manufacturing,0.018485
228,5,defects,0.017219
228,6,visual inspection,0.016578
228,7,quality inspection,0.011634
228,8,damage,0.011311
228,9,semiconductor,0.009614
228,10,ic,0.009365
229,1,semantic segmentation,0.032694
229,2,semisupervised semantic,0.029122
229,3,segmentation,0.028713
229,4,semisupervised,0.02443
229,5,semantic,0.017907
229,6,pascal,0.012703
229,7,voc,0.011054
229,8,pascal voc,0.010738
229,9,labels,0.010616
229,10,cityscapes,0.010491
230,1,image fusion,0.075301
230,2,fusion,0.072127
230,3,image,0.024365
230,4,infrared,0.019451
230,5,multifocus,0.016995
230,6,infrared visible,0.016521
230,7,fused,0.016455
230,8,fusion methods,0.015349
230,9,visible,0.014884
230,10,multifocus image,0.01291
231,1,face,0.041808
231,2,face recognition,0.037341
231,3,fairness,0.026394
231,4,bias,0.025229
231,5,gender,0.022537
231,6,demographic,0.020186
231,7,recognition,0.018572
231,8,racial,0.017288
231,9,groups,0.01601
231,10,gender classification,0.012238
232,1,lane,0.076779
232,2,lane detection,0.044027
232,3,fisheye,0.041496
232,4,lanes,0.01915
232,5,driving,0.017493
232,6,autonomous,0.017178
232,7,autonomous driving,0.016561
232,8,fisheye images,0.014674
232,9,detection,0.013468
232,10,parking,0.013455
233,1,crop,0.040694
233,2,soil,0.036129
233,3,food,0.026705
233,4,agriculture,0.022378
233,5,farmers,0.020151
233,6,management,0.01912
233,7,agricultural,0.018884
233,8,greenhouse,0.016432
233,9,yield,0.016037
233,10,planting,0.012521
234,1,watermarking,0.050385
234,2,watermark,0.040438
234,3,steganography,0.030703
234,4,steganographic,0.027398
234,5,watermarks,0.019548
234,6,secret,0.018062
234,7,copyright,0.018049
234,8,stego,0.017547
234,9,intellectual,0.016338
234,10,intellectual property,0.013159
235,1,hashing,0.08653
235,2,hash,0.043607
235,3,codes,0.025993
235,4,image retrieval,0.024365
235,5,retrieval,0.023544
235,6,hashing methods,0.019876
235,7,hash codes,0.019392
235,8,binary,0.016811
235,9,binary codes,0.015009
235,10,hamming,0.011849
236,1,keyphrase,0.1003
236,2,keyphrase generation,0.062592
236,3,keyphrases,0.062193
236,4,keyphrase extraction,0.037273
236,5,extraction,0.019506
236,6,absent,0.019055
236,7,generation,0.018205
236,8,document,0.015144
236,9,keyword extraction,0.014902
236,10,keyword,0.012464
237,1,har,0.052908
237,2,activity,0.045361
237,3,activity recognition,0.041577
237,4,human activity,0.036493
237,5,wearable,0.017978
237,6,recognition har,0.017339
237,7,recognition,0.01699
237,8,activities,0.016597
237,9,sensor,0.015984
237,10,sensor data,0.014383
238,1,knowledge,0.033646
238,2,language models,0.021286
238,3,pretrained language,0.018786
238,4,lms,0.01581
238,5,factual,0.015539
238,6,pretrained,0.01536
238,7,language,0.015314
238,8,factual knowledge,0.014459
238,9,keplms,0.014258
238,10,knowledge injection,0.013281
239,1,clip,0.032
239,2,visionlanguage,0.031377
239,3,prompt,0.023121
239,4,visionlanguage models,0.021122
239,5,pretraining,0.01602
239,6,prompts,0.013443
239,7,visual,0.013428
239,8,vl,0.012849
239,9,languageimage pretraining,0.011455
239,10,prompt learning,0.011368
240,1,emotion,0.070402
240,2,erc,0.049163
240,3,emotion recognition,0.038018
240,4,conversation,0.034694
240,5,recognition conversation,0.025479
240,6,utterances,0.019428
240,7,emotional,0.018931
240,8,emotions,0.018894
240,9,conversations,0.018135
240,10,speaker,0.014161
241,1,pruning,0.04858
241,2,lottery,0.045937
241,3,tickets,0.0445
241,4,ticket,0.03148
241,5,sparse,0.02537
241,6,lottery ticket,0.024852
241,7,winning,0.023708
241,8,subnetworks,0.022984
241,9,ticket hypothesis,0.021276
241,10,initialization,0.020026
242,1,temporal knowledge,0.06009
242,2,temporal,0.045222
242,3,tkg,0.040116
242,4,knowledge graph,0.031372
242,5,facts,0.029943
242,6,tkgs,0.024159
242,7,knowledge,0.02048
242,8,entities,0.020396
242,9,knowledge graphs,0.019023
242,10,graph,0.015611
243,1,discourse,0.122408
243,2,discourse parsing,0.037349
243,3,parsing,0.033213
243,4,rst,0.024528
243,5,implicit discourse,0.02227
243,6,discourse relations,0.019197
243,7,discourse relation,0.019192
243,8,relations,0.015503
243,9,discourse markers,0.014741
243,10,parser,0.014406
244,1,multilabel,0.032485
244,2,label,0.031946
244,3,extreme multilabel,0.030913
244,4,labels,0.029828
244,5,extreme,0.02878
244,6,xmc,0.028308
244,7,multilabel text,0.027953
244,8,text classification,0.022316
244,9,classification,0.017364
244,10,large label,0.015847
245,1,fl,0.038182
245,2,wireless,0.035077
245,3,federated,0.025478
245,4,edge,0.025203
245,5,federated learning,0.023235
245,6,communication,0.021013
245,7,devices,0.019794
245,8,wireless networks,0.016769
245,9,overtheair,0.016286
245,10,server,0.01625
246,1,theorem,0.066271
246,2,provers,0.041677
246,3,proof,0.039621
246,4,prover,0.03846
246,5,proofs,0.037138
246,6,proving,0.036613
246,7,theorem proving,0.034046
246,8,theorem provers,0.029633
246,9,automated theorem,0.028222
246,10,theorems,0.025978
247,1,sketch,0.075691
247,2,sketches,0.062922
247,3,sketchbased,0.034531
247,4,image retrieval,0.021888
247,5,retrieval,0.019114
247,6,sbir,0.016428
247,7,categories,0.010755
247,8,image,0.010537
247,9,sketchtophoto,0.00944
247,10,zeroshot,0.008546
248,1,hyperparameter,0.053122
248,2,hpo,0.034694
248,3,hyperparameters,0.028637
248,4,optimization,0.023709
248,5,tuning,0.02308
248,6,hyperparameter optimization,0.022415
248,7,hyperparameter tuning,0.020214
248,8,bayesian optimization,0.01396
248,9,search,0.011384
248,10,random search,0.011193
249,1,annotators,0.032028
249,2,conflict,0.029418
249,3,annotator,0.027825
249,4,crowdsourcing,0.024361
249,5,annotation,0.019486
249,6,disagreement,0.017239
249,7,workers,0.017117
249,8,nlp,0.014323
249,9,subjective,0.014023
249,10,disagreements,0.013829
250,1,gaze,0.113011
250,2,gaze estimation,0.068208
250,3,eye,0.062299
250,4,pupil,0.027083
250,5,eyetracking,0.022578
250,6,estimation,0.02229
250,7,iris,0.018216
250,8,eye gaze,0.014342
250,9,eye images,0.014342
250,10,eye movement,0.011832
251,1,game,0.032492
251,2,games,0.029721
251,3,agents,0.025916
251,4,textbased,0.023443
251,5,textbased games,0.023205
251,6,world,0.017368
251,7,environments,0.013195
251,8,commonsense,0.012065
251,9,text games,0.011879
251,10,language,0.011507
252,1,driving,0.0333
252,2,vehicles,0.02526
252,3,autonomous,0.024978
252,4,corner,0.023626
252,5,safety,0.02313
252,6,corner cases,0.021761
252,7,av,0.02074
252,8,testing,0.018124
252,9,autonomous driving,0.017147
252,10,scenarios,0.01578
253,1,style,0.090772
253,2,style transfer,0.075469
253,3,text style,0.057092
253,4,transfer,0.041502
253,5,tst,0.028138
253,6,content,0.019388
253,7,formality,0.018644
253,8,text,0.018018
253,9,content preservation,0.016935
253,10,nonparallel,0.014281
254,1,remote sensing,0.036147
254,2,remote,0.033051
254,3,sensing,0.030985
254,4,damage,0.023731
254,5,imagery,0.020885
254,6,satellite,0.019096
254,7,building damage,0.017239
254,8,sensing image,0.012486
254,9,postdisaster,0.012304
254,10,scene classification,0.011938
255,1,sar,0.086379
255,2,sar images,0.035839
255,3,synthetic aperture,0.031237
255,4,aperture,0.030738
255,5,aperture radar,0.030692
255,6,radar,0.027686
255,7,radar sar,0.021244
255,8,insar,0.015486
255,9,sar image,0.015128
255,10,images,0.014263
256,1,attention,0.042201
256,2,attention module,0.015407
256,3,attention mechanisms,0.014469
256,4,attention mechanism,0.013963
256,5,attention maps,0.013785
256,6,selfattention,0.012965
256,7,mechanism,0.01179
256,8,mechanisms,0.011413
256,9,module,0.010487
256,10,attentional,0.008987
257,1,quality assessment,0.055763
257,2,quality,0.052221
257,3,image quality,0.04823
257,4,iqa,0.045379
257,5,assessment,0.037718
257,6,perceptual,0.026829
257,7,video quality,0.023856
257,8,subjective,0.019801
257,9,image,0.016637
257,10,assessment iqa,0.015421
258,1,gnns,0.042009
258,2,graph neural,0.031781
258,3,gnn,0.028813
258,4,explanations,0.024801
258,5,graph,0.024374
258,6,explanation,0.023903
258,7,explainability,0.022044
258,8,subgraph,0.016253
258,9,networks gnns,0.016031
258,10,neural networks,0.01483
259,1,domain,0.029539
259,2,adaptation,0.023489
259,3,segmentation,0.022086
259,4,domain adaptation,0.02141
259,5,medical image,0.02049
259,6,uda,0.0192
259,7,medical,0.017202
259,8,image segmentation,0.014851
259,9,source,0.013372
259,10,unsupervised domain,0.01332
260,1,argumentation,0.103922
260,2,semantics,0.067396
260,3,abstract argumentation,0.056851
260,4,arguments,0.052077
260,5,argumentation frameworks,0.04147
260,6,abstract,0.038536
260,7,frameworks,0.034791
260,8,argument,0.027638
260,9,justification,0.025412
260,10,gradual semantics,0.025248
261,1,retrieval,0.034909
261,2,dense,0.016324
261,3,retro,0.015801
261,4,query translation,0.015308
261,5,passage retrieval,0.014853
261,6,dense retrieval,0.014515
261,7,queries,0.014001
261,8,passage,0.013554
261,9,masked,0.011056
261,10,search,0.010981
262,1,pose,0.030731
262,2,relocalization,0.023883
262,3,camera,0.020673
262,4,pose regression,0.019924
262,5,localization,0.017597
262,6,matching,0.01643
262,7,relative pose,0.015172
262,8,camera pose,0.015133
262,9,epipolar,0.013033
262,10,relative,0.01276
263,1,food,0.101038
263,2,recipes,0.058713
263,3,recipe,0.057467
263,4,dietary,0.040183
263,5,cooking,0.037488
263,6,ingredient,0.020246
263,7,ingredients,0.018323
263,8,diet,0.013365
263,9,nutritional,0.012468
263,10,calorie,0.012468
264,1,compression,0.068999
264,2,image compression,0.035551
264,3,coding,0.019835
264,4,learned image,0.015092
264,5,ratedistortion,0.013871
264,6,bitrate,0.013378
264,7,compression methods,0.010715
264,8,bit,0.010602
264,9,lossy,0.0106
264,10,image,0.010278
265,1,place recognition,0.06122
265,2,place,0.054331
265,3,vpr,0.042129
265,4,visual place,0.041672
265,5,descriptors,0.026414
265,6,visual,0.020888
265,7,recognition,0.018525
265,8,global descriptors,0.013048
265,9,recognition vpr,0.012851
265,10,descriptor,0.010407
266,1,transfer learning,0.040282
266,2,transfer,0.039195
266,3,transferability,0.020601
266,4,target task,0.016037
266,5,target,0.015417
266,6,pretrained,0.014385
266,7,pretrained models,0.011114
266,8,source,0.010399
266,9,source model,0.009215
266,10,finetuning,0.008761
267,1,video captioning,0.071612
267,2,captioning,0.064276
267,3,video,0.053608
267,4,captions,0.029761
267,5,dense video,0.025856
267,6,video description,0.017999
267,7,caption,0.015571
267,8,dense,0.012408
267,9,description,0.011995
267,10,event,0.011973
268,1,visionlanguage,0.040489
268,2,vlp,0.037978
268,3,pretraining,0.025943
268,4,visionlanguage pretraining,0.025928
268,5,crossmodal,0.023958
268,6,imagetext,0.022343
268,7,vl,0.019208
268,8,vlp models,0.013487
268,9,multimodal,0.01155
268,10,pretraining vlp,0.011239
269,1,arabic,0.069279
269,2,transliteration,0.021213
269,3,languages,0.021053
269,4,arabic language,0.017974
269,5,african,0.017869
269,6,language,0.017061
269,7,script,0.014507
269,8,scripts,0.013932
269,9,benchmark arabic,0.013792
269,10,african languages,0.012447
270,1,stance,0.147677
270,2,stance detection,0.093092
270,3,detection,0.020297
270,4,stances,0.015713
270,5,social,0.01404
270,6,social media,0.013751
270,7,media,0.013588
270,8,stance classification,0.013307
270,9,twitter,0.013042
270,10,replies,0.012968
271,1,weak supervision,0.036272
271,2,weak,0.030453
271,3,labeling,0.025758
271,4,supervision,0.025655
271,5,labels,0.020361
271,6,lfs,0.016717
271,7,data programming,0.013916
271,8,ws,0.01355
271,9,annotations,0.013147
271,10,annotators,0.012465
272,1,sports,0.045182
272,2,soccer,0.028036
272,3,player,0.02553
272,4,players,0.023144
272,5,sport,0.016979
272,6,basketball,0.016224
272,7,puck,0.016179
272,8,tennis,0.015876
272,9,jersey,0.015876
272,10,hockey,0.015375
273,1,distillation,0.05318
273,2,kd,0.03391
273,3,student,0.032983
273,4,teacher,0.030543
273,5,knowledge distillation,0.026551
273,6,student model,0.020591
273,7,knowledge,0.013023
273,8,teacher model,0.012226
273,9,glue,0.011953
273,10,student models,0.011864
274,1,metric learning,0.070296
274,2,metric,0.051694
274,3,deep metric,0.046144
274,4,dml,0.020615
274,5,similarity,0.017696
274,6,embedding,0.013098
274,7,proxybased,0.012244
274,8,deep,0.010947
274,9,loss,0.01068
274,10,learning,0.010209
275,1,codemixed,0.065669
275,2,sentiment,0.054718
275,3,sentiment analysis,0.044486
275,4,semeval2020,0.039365
275,5,analysis codemixed,0.039302
275,6,semeval2020 task,0.033096
275,7,codemixed social,0.024077
275,8,media text,0.021674
275,9,analysis,0.021445
275,10,social media,0.020609
276,1,codemixed,0.039732
276,2,codeswitched,0.038735
276,3,codeswitching,0.036692
276,4,cs,0.030364
276,5,hinglish,0.023567
276,6,codemixing,0.021166
276,7,multilingual,0.020768
276,8,languages,0.017042
276,9,cm,0.014296
276,10,language,0.014275
277,1,3d,0.039191
277,2,scene,0.022317
277,3,2d,0.01772
277,4,3d scene,0.017656
277,5,object,0.015209
277,6,reconstruction,0.013168
277,7,scene understanding,0.01305
277,8,openvocabulary,0.011617
277,9,multiview,0.01113
277,10,3d reconstruction,0.010531
278,1,feature selection,0.076639
278,2,selection,0.048868
278,3,feature,0.034754
278,4,features,0.019043
278,5,selection methods,0.014769
278,6,reduction,0.010872
278,7,selection techniques,0.010213
278,8,dimensionality,0.009834
278,9,swarm,0.009583
278,10,unsupervised feature,0.009285
279,1,inpainting,0.096838
279,2,image inpainting,0.064641
279,3,image,0.026469
279,4,missing,0.01922
279,5,texture,0.014437
279,6,hole,0.014258
279,7,outpainting,0.012626
279,8,inpainting methods,0.012312
279,9,regions,0.012038
279,10,image outpainting,0.010995
280,1,rl,0.035041
280,2,reinforcement,0.03002
280,3,reinforcement learning,0.029776
280,4,gym,0.024814
280,5,openai,0.018955
280,6,openai gym,0.018877
280,7,agents,0.018484
280,8,environment,0.016157
280,9,environments,0.015224
280,10,rl agents,0.014026
281,1,robots,0.022237
281,2,situated,0.018414
281,3,collaborative,0.016455
281,4,humanrobot,0.015779
281,5,language instructions,0.015053
281,6,grounded language,0.015048
281,7,robot,0.01489
281,8,agents,0.014779
281,9,embodied,0.014421
281,10,language,0.014315
282,1,communication,0.031368
282,2,distributed,0.029906
282,3,sgd,0.028829
282,4,gradient,0.028517
282,5,compression,0.025458
282,6,distributed training,0.023648
282,7,sparsification,0.016917
282,8,error feedback,0.015848
282,9,convergence,0.014526
282,10,gradient descent,0.014361
283,1,recurrent,0.03894
283,2,rnns,0.034849
283,3,recurrent neural,0.026065
283,4,rtrl,0.017526
283,5,networks rnns,0.015652
283,6,memory,0.015058
283,7,rnn,0.014045
283,8,approximation,0.012828
283,9,lstm,0.012442
283,10,networks,0.011459
284,1,video summarization,0.088486
284,2,video,0.054704
284,3,summarization,0.048251
284,4,summary,0.022544
284,5,videos,0.018959
284,6,lecture,0.018501
284,7,summaries,0.016226
284,8,frames,0.011171
284,9,video summary,0.010477
284,10,tvsum,0.009427
285,1,privacy,0.052345
285,2,federated,0.0284
285,3,secure,0.024463
285,4,federated learning,0.024051
285,5,fl,0.016896
285,6,privacypreserving,0.016723
285,7,secure aggregation,0.015897
285,8,differential privacy,0.014462
285,9,utility,0.012982
285,10,aggregation,0.01175
286,1,citation,0.051432
286,2,papers,0.034022
286,3,scientific,0.030443
286,4,scholarly,0.022631
286,5,citations,0.015961
286,6,articles,0.015355
286,7,literature,0.013575
286,8,scientific literature,0.013123
286,9,research,0.01309
286,10,academic,0.012644
287,1,sarcasm,0.148989
287,2,sarcasm detection,0.08359
287,3,sarcastic,0.019107
287,4,sentiment,0.018773
287,5,irony,0.018373
287,6,arabic,0.018345
287,7,detection,0.017248
287,8,tweets,0.016233
287,9,social,0.014205
287,10,media,0.014064
288,1,pooling,0.039346
288,2,padding,0.019639
288,3,convolution,0.01953
288,4,convolutional,0.018083
288,5,receptive,0.014515
288,6,receptive field,0.013631
288,7,cnns,0.013625
288,8,cnn,0.012097
288,9,convolutional neural,0.011711
288,10,wavelet,0.011597
289,1,lowlight,0.064798
289,2,enhancement,0.046108
289,3,image enhancement,0.033347
289,4,lowlight image,0.031369
289,5,color,0.020764
289,6,image,0.019222
289,7,histogram,0.016089
289,8,illumination,0.01524
289,9,isp,0.013135
289,10,brightness,0.012993
290,1,personality,0.122217
290,2,traits,0.034773
290,3,personality traits,0.032125
290,4,personality prediction,0.02153
290,5,mbti,0.020269
290,6,personality detection,0.0164
290,7,psycholinguistic,0.012684
290,8,psychological,0.011767
290,9,personality types,0.010683
290,10,big,0.010596
291,1,inverse,0.046661
291,2,inverse design,0.031815
291,3,design,0.020689
291,4,inversion,0.020241
291,5,wave,0.013835
291,6,inverse problems,0.012908
291,7,subsurface,0.012689
291,8,velocity,0.011745
291,9,reconfigurable,0.01148
291,10,seismic,0.010382
292,1,augmentation,0.05887
292,2,data augmentation,0.052627
292,3,augmentation methods,0.017698
292,4,augmentation techniques,0.016944
292,5,data,0.01654
292,6,text,0.016344
292,7,text classification,0.015262
292,8,text augmentation,0.014395
292,9,augmented,0.012546
292,10,nlp,0.010585
293,1,question generation,0.045124
293,2,questions,0.041418
293,3,question,0.039253
293,4,generation,0.022325
293,5,generated questions,0.02004
293,6,qg,0.018506
293,7,mcqs,0.018301
293,8,educational,0.017523
293,9,distractor,0.016922
293,10,multiplechoice,0.016016
294,1,sentiment,0.047427
294,2,sentiment analysis,0.037923
294,3,languages,0.025081
294,4,african,0.021365
294,5,african languages,0.018265
294,6,crosslingual,0.01691
294,7,moroccan,0.016546
294,8,multilingual,0.016126
294,9,analysis,0.015863
294,10,transfer,0.014176
295,1,gender,0.10747
295,2,gender bias,0.041803
295,3,translation,0.041721
295,4,bias,0.028894
295,5,machine translation,0.025017
295,6,pronouns,0.024857
295,7,mt,0.021721
295,8,pronoun,0.015333
295,9,english,0.013161
295,10,grammatical gender,0.013003
296,1,ensemble,0.059597
296,2,ensembles,0.035261
296,3,ensemble learning,0.028494
296,4,ecoc,0.013585
296,5,ensemble method,0.013064
296,6,deep,0.012962
296,7,diversity,0.011272
296,8,ensembling,0.010943
296,9,nary,0.010773
296,10,base learners,0.010205
297,1,crack,0.060455
297,2,road,0.060007
297,3,cracks,0.042968
297,4,pavement,0.031138
297,5,road damage,0.026852
297,6,crack detection,0.02669
297,7,damage,0.023559
297,8,damage detection,0.021214
297,9,crack segmentation,0.016422
297,10,detection,0.015849
298,1,persona,0.073705
298,2,dialogue,0.047669
298,3,personas,0.044854
298,4,personabased,0.021099
298,5,partner,0.019654
298,6,personalized,0.019578
298,7,dialogue generation,0.019242
298,8,conversation,0.01805
298,9,consistency,0.017265
298,10,responses,0.017122
299,1,iou,0.039253
299,2,object,0.024848
299,3,object detection,0.024633
299,4,box,0.023121
299,5,bounding,0.022665
299,6,anchor,0.022437
299,7,localization,0.022407
299,8,boxes,0.022207
299,9,detectors,0.020841
299,10,anchorfree,0.020157
300,1,semantic change,0.100596
300,2,change,0.062312
300,3,lexical semantic,0.059554
300,4,change detection,0.042017
300,5,lexical,0.040078
300,6,diachronic,0.035452
300,7,semantic,0.033622
300,8,word,0.026699
300,9,semeval2020 task,0.017986
300,10,semeval2020,0.017618
301,1,fewshot object,0.052933
301,2,fewshot,0.049878
301,3,fsod,0.032944
301,4,object detection,0.031315
301,5,object,0.026993
301,6,classes,0.020875
301,7,detection,0.018187
301,8,novel class,0.015875
301,9,base classes,0.014777
301,10,class,0.013429
302,1,knowledge graphs,0.035771
302,2,knowledge graph,0.030994
302,3,knowledge,0.028205
302,4,graphs,0.025955
302,5,osm,0.022385
302,6,wikidata,0.019924
302,7,ontology,0.018798
302,8,kg,0.018244
302,9,kgs,0.016434
302,10,ecosystem,0.016365
303,1,bev,0.049968
303,2,perception,0.046418
303,3,cooperative,0.025624
303,4,vehicle,0.020051
303,5,autonomous,0.019048
303,6,bev perception,0.018805
303,7,cooperative perception,0.018659
303,8,autonomous driving,0.017745
303,9,driving,0.016995
303,10,3d object,0.016687
304,1,xray,0.041063
304,2,ct,0.031472
304,3,baggage,0.030837
304,4,prohibited,0.022735
304,5,reconstruction,0.021287
304,6,imaging,0.01766
304,7,cbct,0.01622
304,8,tomography,0.01559
304,9,imagery,0.01402
304,10,security screening,0.013863
